ExperimentName,Subject,Handedness,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,FirstLanguage,Group,Occupation,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,BlockList,BlockList.Cycle,BlockList.Sample,Procedure[Block],Running[Block],Trial,CrossLangDiff,Expression,Form_Form_Chinese,Form_Form_English,Form_Form_Spanish,HumanORComputer,MetaphorID,Novelty_Chinese,Novelty_European,PostBlockList,PostBlockList.Cycle,PostBlockList.Sample,PracList,PracList.Cycle,PracList.Sample,Procedure[Trial],Q1.OnsetTime,Q1.RESP,Q1.RT,Q1.RTTime,Q2.RESP,Q2.RT,Q2.RTTime,Q3.RESP,Q3.RT,Q3.RTTime,Q4.RESP,Q4.RT,Q4.RTTime,Running[Trial],Stimuli,TextInput.RESP,TrialList,TrialList.Cycle,TrialList.Sample
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,32,0,,2,1,2,c,28,2,2,,,,,,,TrialProc,779771,Yes,3568,783339,2,1710,785075,1,548,785635,computer,811,786466,TrialList,Love is a sparkling rainbow. ,,28,1,32
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,33,0,,1,2,3,h,56,2,2,,,,,,,TrialProc,790469,Yes,6205,796674,3,1707,798394,4,873,799282,computer,1179,800474,TrialList,Discipline is a strong fertilizer.,,56,1,33
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,34,0,,2,1,2,c,27,1,1,,,,,,,TrialProc,804444,Yes,3605,808049,2,1098,809169,3,402,809593,computer,592,810201,TrialList,Art is beautiful love. ,,27,1,34
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,35,1,,2,2,2,h,55,3,2,,,,,,,TrialProc,813754,Yes,2519,816273,2,1185,817480,4,1149,818648,computer,955,819624,TrialList,Sleep is a vast ocean.,,55,1,35
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,36,0,,2,1,2,c,19,3,3,,,,,,,TrialProc,823383,No,5073,828456,,0,0,1,927,829408,computer,566,830000,TrialList,Disorder is a calming sleep.,,19,1,36
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,37,0,,1,2,2,c,5,2,2,,,,,,,TrialProc,833931,Yes,3124,837055,2,1422,838495,3,336,838847,computer,385,839247,TrialList,Music is a comforting fire.,,5,1,37
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,38,0,,2,2,2,c,15,1,1,,,,,,,TrialProc,843275,No,11635,854910,,0,0,2,3264,858190,computer,3020,861222,TrialList,History is a modern science.,,15,1,38
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,39,0,,1,1,2,c,32,2,2,,,,,,,TrialProc,864855,Yes,2038,866893,2,1686,868597,3,429,869045,computer,650,869717,TrialList,Technology is a warming light. ,,32,1,39
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,40,0,,2,2,2,c,38,2,2,,,,,,,TrialProc,873698,Yes,2499,876197,3,1263,877485,4,552,878061,computer,895,878972,TrialList,Love is a beneficial medicine. ,,38,1,40
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,41,0,,1,3,3,h,59,2,2,,,,,,,TrialProc,882958,Yes,6878,889836,3,1086,890948,5,967,891932,human,1012,892964,TrialList,Anger is a cold blizzard.,,59,1,41
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,42,1,,1,3,2,c,40,3,2,,,,,,,TrialProc,896816,Yes,5779,902595,1,1067,903683,2,428,904131,computer,1033,905187,TrialList,Pain is an appealing beauty.,,40,1,42
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,43,0,,2,2,2,c,22,2,2,,,,,,,TrialProc,911442,No,2384,913826,,0,0,1,840,914690,computer,395,915114,TrialList,Medicine is tender love.,,22,1,43
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,44,0,,2,2,1,c,41,1,1,,,,,,,TrialProc,919149,Yes,8452,927601,2,1377,929001,3,285,929313,computer,432,929761,TrialList,Death is a relaxing sleep.,,41,1,44
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,45,0,,1,2,2,c,46,1,1,,,,,,,TrialProc,933591,No,9937,943528,,0,0,1,1550,945104,computer,1619,946744,TrialList,Imagination is attractive beauty.,,46,1,45
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,46,0,,3,2,2,c,37,1,1,,,,,,,TrialProc,953884,Yes,3531,957415,1,1235,958663,3,1853,960535,computer,581,961135,TrialList,Love is a beautiful painting.,,37,1,46
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,47,0,,2,1,2,h,52,1,1,,,,,,,TrialProc,964733,Yes,6738,971471,3,928,972414,5,287,972726,human,986,973726,TrialList,Danger is a hot spice.,,52,1,47
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,48,0,,2,1,1,h,54,1,1,,,,,,,TrialProc,977654,Yes,3760,981414,3,822,982254,5,314,982582,human,884,983486,TrialList,Time is a good physician.,,54,1,48
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,49,0,,1,1,2,c,43,3,3,,,,,,,TrialProc,987316,No,2905,990221,,0,0,1,740,990981,computer,491,991485,TrialList,Disease is a warming light.,,43,1,49
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,50,1,,2,3,2,c,23,3,2,,,,,,,TrialProc,995106,Yes,1707,996813,2,953,997781,4,808,998605,computer,645,999261,TrialList,Truth is soothing music.,,23,1,50
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,51,1,,2,2,1,c,18,2,1,,,,,,,TrialProc,1002862,Yes,2958,1005820,2,1167,1007004,3,1332,1008356,computer,730,1009108,TrialList,Religion is a celebrated art.,,18,1,51
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,52,1,,1,2,2,c,9,3,2,,,,,,,TrialProc,1012775,Yes,2709,1015484,2,1329,1016828,4,343,1017196,human,766,1017987,TrialList,Power is a comforting fire.,,9,1,52
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,53,0,,2,2,2,c,25,2,2,,,,,,,TrialProc,1021718,No,5421,1027139,,0,0,1,732,1027899,computer,436,1028355,TrialList,Food is enjoyable music.,,25,1,53
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,54,0,,1,1,2,c,30,2,2,,,,,,,TrialProc,1032349,Yes,4973,1037322,3,1799,1039146,4,313,1039482,computer,1203,1040706,TrialList,Music is a warming light.,,30,1,54
Tweet_Rating_English_Right,114,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312978</Frequency><Timestamp dt:dt=""r8"">9318159425</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-03T08:43:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-49-1,59.823,1.0.0.328,English,1,Postgraduate student,728894833,Professional,2.0.10.353,2.0.10.353,06/03/2015,03/06/2015 08:43,09:43:23,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,55,1,,2,3,2,c,50,3,1,,,,,,,TrialProc,1044318,Yes,2460,1046778,2,1154,1047946,3,240,1048202,computer,470,1048682,TrialList,Truth is stunning beauty.,,50,1,55
